id,name,address,num_use,day_use,num_use1,num_use2,num_use3,num_use4,num_use5,lon,lat,urls,num_fast,num_level2,充电桩数量,config_fast,config_level2,service_provider,acessibility,operator,status,others,payment_method,power_price,service_price,parking_price,gaode_lon,gaode_lat
376,罗湖京基100车库负四层充电站,广东省深圳市罗湖区桂园街道京基·粤菜王府(KKMALL店)京基100大厦,23,11.5,,,100,,,114.1015341,22.54575378,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41403,0,29,29,-1,-1,山东鲁能,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,114.10665,22.543071
423,深圳国际会展中心二期充电站,广东省深圳市宝安区特来电国际会展中心充电站,23,11.5,,,100,,,113.7652607,22.71441857,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=80246,65,0,65,未配置/750/750/150.0,-1,特锐德,公共,特来电,已建成已测试,其他,其他,,"0:00~07:00:0.6689,07:00~09:00:0.4749,09:00~11:30:0.2224,11:30~14:00:0.4749,14:00~16:30:0.2224,16:30~19:00:0.4749,19:00~21:00:0.2224,21:00~23:00:0.4749,23:00~24:00:0.6689元/度电","限时免费停车,充电车辆免3小时停车费。",113.770414,22.711571
110,深圳体育馆充电站,深圳市福田区笋岗西路,22,11,,,100,,,114.0884655,22.56236234,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12035,0,4,4,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.093593,22.559682
159,深圳高新奇科技园充电站,广东省深圳市宝安区广东省深圳市宝安区隆昌路,22,11,,,100,,,113.9222153,22.57865923,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17263,0,11,11,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.92708,22.575623
160,深圳非凡空间阁充电站,广东省深圳市龙岗区龙岗中心城龙城中路99号,22,11,,,100,,,114.2464541,22.73316997,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17264,0,14,14,-1,M11021B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.9020,服务费:00:00~24:00:0.7000元/度电,,114.251288,22.730339
204,云顶嘉园充电站,深圳市宝安区新安四路313号云顶嘉园地面停车场,22,11,,,100,,,113.8842661,22.57871995,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24451,0,18,18,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.0064元/度,固定收费：0.8元/度元/度电,首小时5元，每小时加1元，最高10元/天,113.889146,22.575673
298,紫竹三路路边停车位,广东省深圳市福田区香蜜湖街道竹子林三路越海家园,22,11,,,100,,,114.0018145,22.53800911,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37788,4,0,4,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,峰 1.1 平 0.9,免费,免费,114.006826,22.535162
349,龙华观澜客盛星星充电站,深圳市龙华区雪岗北路438号客盛创新园462-472号铺面门口,22,11,,,100,,,114.0467191,22.67949015,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38829,20,0,20,DH-DC0600SG25-B/500/500/60.0,-1,星星充电,公共,星星充电,在建中,其他,,,,不详,114.051834,22.676782
403,青禾嘉泰欣充电站,深圳市龙岗区宝龙街道浪背路嘉泰欣工业园,21,10.5,,,100,,,114.3189317,22.73526264,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=42428,10,0,10,未配置/1666/1666/100.0,-1,深圳致联,公共,深圳致联,已建成已测试,其他,,,,不详,114.323817,22.732519
14,光明群体中心,广东省深圳市光明新区体育中心站台旁,20,10,,,,10,,113.9007804,22.77899742,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=4539,23,0,23,-1,-1,其他,社会开放,普天,已建成未测试,地面,普天充电卡,,元/度电,免费,113.905658,22.775993
155,深圳凤凰大厦充电站,广东省深圳市福田区深南大道2008-6凤凰大厦地下停车场,20,10,,,,10,,114.0597121,22.54399407,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17209,0,16,16,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.1800,服务费:00:00~24:00:0.7000元/度电,,114.064833,22.541288
167,深圳南山书城充电站,广东省深圳市南山区南海大道2899号,20,10,,,,10,,113.9248564,22.52233525,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=18201,0,10,10,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.929719,22.519298
180,深圳正诚丰充电站,广东省深圳市宝安区新沙路358号正诚丰科技园,20,10,,,,10,,113.8149963,22.7326404,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19006,0,10,10,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电","不免费,全天（24小时）收费10元，30分钟内免费",113.820043,22.729727
258,深圳中天美景沙井店,深圳宝安区沙井街道中心路7-1,20,10,,,,10,,113.8210273,22.71843573,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=26708,5,5,10,DH-DC0600SG27-C/750/750/60.0,DH-AC0070XG18-D/253/253/7.0,星星充电,公共,星星充电,已建成已测试,其他,,,,,113.826057,22.715507
12,坪山新区管委会充电点,广东省深圳市坪山新区深汕路333号管委会大楼停车场,19,9.5,,,,10,,114.3463261,22.70878926,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=3893,2,12,14,直流45KW,交流32A,深圳巴斯巴,社会开放,深圳巴斯巴,已建成未测试,地面,巴斯巴充电卡,不详,0.45元/度电,免费,114.35125,22.706089
99,维景酒店,深圳市罗湖区东门中路2088号,19,9.5,,,,10,,114.1179365,22.55174565,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12020,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.123029,22.549052
270,盐田区人民医院（盐田院区）,深圳市盐田北四街5号住院部负一楼,19,9.5,,,,10,,114.2486701,22.59257063,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=36651,0,10,10,-1,未配置/2147483647/2147483647/7.0,深圳致联,公共,深圳致联,已建成已测试,其他,,,,不详,114.253494,22.58971
275,长圳村委会停车场充电站,广东省深圳市光明区玉塘街道长圳路19号,19,9.5,,,,10,,113.9133469,22.72094647,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37513,6,65,71,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,113.918218,22.71793
346,深圳宝安西乡西湾智园工业区,深圳市宝安区西乡街道航空路西湾智园工业区宿舍楼内侧停车场,19,9.5,,,,10,,113.8291454,22.60669675,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38680,4,7,11,DH-DC0300HG27/750/750/30.0,DH-AC0070XG18-C/253/253/7.0,星星充电,公共,星星充电,在建中,其他,,,,不详,113.834146,22.603729
34,濠江社区公园充电站,广东省深圳市宝安区宝民一路28-1号,18,9,,,,10,,113.8995894,22.56266389,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=8232,20,0,20,-1,-1,,社会开放,普天,已建成未测试,地面,普天充电卡,1.2元/度,0.45元/度电,5元/天,113.904454,22.559612
157,深圳东方华都大厦充电站,广东省深圳市罗湖区文锦中路52号，东方都会负一楼停车场,18,9,,,,10,,114.1240168,22.55400113,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17260,0,8,8,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.2000,服务费:00:00~24:00:0.7000元/度电,"不免费,以场站方公告为准（车位紧张，需月卡才能进入。）",114.129098,22.551301
196,南塘商业广场,深圳市罗湖区南庆街4号南塘商业广场,18,9,,,,10,,114.11329,22.54728974,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=23605,0,6,6,-1,-1,依威能源,社会开放,依威能源,已建成已测试,未知,充电吧APP,不详,不详元/度电,不详,114.11839,22.5446
300,福田福兴华园充电站,广东省深圳市福田区梅林街道福兴花园福兴花园(龙尾路),18,9,,,,10,,114.0398299,22.57143503,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37986,0,1,1,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.044927,22.568694
316,龙华迎侨花苑,广东省深圳市龙华区福城街道迎侨花园,18,9,,,,10,,114.0415837,22.71410716,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38090,0,6,6,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地面,顺易充App,,,不详,114.046693,22.711397
389,南山高发科技园充电站,广东省深圳市南山区桃源街道高发三路高发科技园,18,9,,,,10,,113.9715791,22.55830177,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41428,0,1,1,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,113.976517,22.555366
216,凤凰雁盟充电站,深圳宝安区福永街道凤凰第四工业区岭下路7号,17,8.5,,,,10,,113.8373213,22.69717274,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24559,21,14,35,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,,,113.842306,22.694208
269,宝安黄田鸿丰华充电站,深圳市宝安区黄田村内工业区29号鸿丰华互联网产业园,17,8.5,,,,10,,113.8429301,22.62995508,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=36565,2,0,2,DH-DC1200SG30-B/1000/1000/120.0,-1,星星充电,公共,星星充电,已建成已测试,其他,,,,不详,113.847896,22.626966
397,特来电国际会展中心充电站,广东省深圳市宝安区南环路德冠廷体育足球公园,17,8.5,,,,10,,113.7899068,22.71969516,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=42239,72,0,72,未配置/750/750/150.0,-1,特锐德,公共,特来电,已建成已测试,其他,其他,,"0:00~07:00:0.6689,07:00~09:00:0.4749,09:00~11:30:0.2224,11:30~14:00:0.4749,14:00~16:30:0.2224,16:30~19:00:0.4749,19:00~21:00:0.2224,21:00~23:00:0.4749,23:00~24:00:0.6689元/度电","限时免费停车,充电车辆免3小时停车费。",113.795015,22.716821
74,深圳南园枫叶大厦充电站,广东省深圳市南山区南山大道1040号,16,8,,,,10,,113.9165112,22.5195522,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=11019,19,0,19,未配置/500/500/60.0,-1,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.92137,22.516506
79,国际科技大厦,深圳市福田区福虹路11号,16,8,,,,10,,114.0783312,22.5425452,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=11996,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,114.08346,22.539859
197,中海信科技园,深圳市龙岗区甘李6路12号中海信科技园,16,8,,,,10,,114.1079601,22.65365117,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=23612,0,12,12,-1,-1,依威能源,社会开放,依威能源,已建成已测试,未知,充电吧APP,不详,不详元/度电,不详,114.113075,22.65098
294,坪山生物医药创新产业园一期充电站,广东省深圳市坪山区坑梓街道金联路14号坪山生物医药企业加速器,16,8,,,,10,,114.4010286,22.74307088,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37781,0,77,77,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.405981,22.740429
334,梅山苑一期综合楼停车场,广东省深圳市福田区梅林街道梅山苑梅山苑1期,16,8,,,,10,,114.0283537,22.56669828,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38161,0,2,2,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,平:0.7241 谷:0.2801 峰:1.0766,,第一小时5元，第二小时起每小时1元，每天最高10元,114.033429,22.563929
335,盐田万科东海岸蓝色会所充电站,广东省深圳市盐田区梅沙街道环碧路240号万科东海岸,16,8,,,,10,,114.2941749,22.60269599,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38163,0,22,22,-1,-1,中天昱品,社会开放,南方电网,已建成已测试,地下,顺易充App,,,,114.299018,22.599879
370,宝安沙井长流陂绿道充电站,广东省深圳市宝安区沙井街道新玉路,15,7.5,,,,10,,113.856812,22.73068497,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41390,0,5,5,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,113.861751,22.727697
25,水田农产品批发市场充电点,广东省深圳市宝安区石龙仔道11号,14,7,,,,10,,113.9590288,22.68810382,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=6585,2,2,4,-1,-1,深圳科陆,社会开放,其他,已建成已测试,地面,其他,1.0元/度,0.5元/度元/度电,免费,113.963948,22.685156
386,南山荔香公园充电站,广东省深圳市南山区南头街道深南大道荔香公园,14,7,,,,10,,113.9245505,22.5395408,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41422,0,24,24,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,113.929414,22.536504
5,华侨城沃尔玛充电点,广东省深圳市南山区兴隆西街11,13,6.5,,,,10,,113.9777089,22.5387226,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=2197,0,6,6,-1,-1,深圳聚电,社会开放,聚电,已建成已测试,地下,聚电桩APP,按标准收取,按标准收取 元/度电,按标准收取,113.98266,22.535803
202,深圳宝源行充电站,广东省深圳市福田区竹子林对面福强路北福安大厦,13,6.5,,,,10,,114.0107286,22.53550364,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24222,0,6,6,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.2100,服务费:00:00~24:00:0.7000元/度电,,114.015762,22.532683
48,深圳银星工业园充电站,广东省深圳市龙华区龙华新区观光路1301号银星高科技工业园,12,6,,,,10,,114.0474979,22.72694133,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=9030,0,32,32,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.0000,服务费:00:00~24:00:0.7000元/度电,"不免费,30分钟内免费，全天收费10元",114.052617,22.724247
91,海松大厦,深圳市福田区车公庙泰然九路,12,6,,,,10,,114.0187957,22.53359355,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12008,0,18,18,-1,EVG2-32DNW5//220/7,依威能源,社会开放,依威能源,已建成已测试,地下,易充卡,2,不详,工第一小时15元，第一小时后10元/小时.每天最高60元,114.023848,22.530796
267,光明甲子塘充电站,深圳市光明高新区甲子塘片区综合服务中心停车场,12,6,,,,10,,113.9004331,22.73261487,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=36022,12,5,17,双枪直流80KW/750/750/80.0,交流单枪42kw/235/235/42.0,云杉,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,,,,113.905308,22.729596
279,光明区楼村农贸市场停车场充电站,广东省深圳市光明区楼村农贸市场停车场,12,6,,,,10,,113.9192478,22.57620265,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37519,0,29,29,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,113.924111,22.573163
290,西乡华电智能碧海湾充电站,广东省深圳市宝安区西乡街道碧海湾高尔夫俱乐部,12,6,,,,10,,113.8470582,22.58688249,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37751,80,80,160,-1,-1,南方电力集团,社会开放,南方电网,已建成已测试,地面,顺易充App,,,不详,113.852011,22.58388
53,深圳南方众悦名车店,广东省深圳市南山区广东省深圳市南山区南头街道宝安大道以北双界河以东嘉进隆前海汽车城E01A-4,11,5.5,,,,10,,113.9038221,22.55208989,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10033,2,4,6,50kW,-1,,社会开放,充电网,已建成已测试,其他,充电网APP,计费时段 :00:00-24:00;电费: 1.33,计费时段 :00:00-24:00;服务费: 0.45,免费,113.908684,22.549038
70,深圳香林华府充电站,广东省深圳市龙岗区坪地街道坪西龙岭南路1号香林华府小区,11,5.5,,,,10,,114.2736011,22.76531703,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10355,0,29,29,-1,M11001C/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:0.9000,服务费:00:00~24:00:0.7000元/度电,,114.278437,22.762511
158,深圳万豪御景苑充电站,广东省深圳市南山区兴海大道2018,11,5.5,,,,10,,113.8875206,22.49049213,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=17261,0,12,12,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.0000,服务费:00:00~24:00:0.7000元/度电,,113.892391,22.487439
200,深圳深房传麒山充电站,广东省深圳市光明区二十七号路,11,5.5,,,,10,,113.9369403,22.74670944,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24194,0,4,4,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电","不免费,以场站方公告为准！",113.941828,22.74373
314,龙华格兰云天国际酒店充电站,广东省深圳市龙华区福城街道环观南路深圳观澜格兰云天国际酒店,11,5.5,,,,10,,114.0380189,22.69530905,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38088,30,0,30,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.043121,22.692586
375,罗湖西湖宾馆充电站,广东省深圳市罗湖区桂园街道桂圆北街西湖大厦,11,5.5,,,,10,,114.1044298,22.55618222,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41402,54,0,54,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.109543,22.553499
57,欢乐海岸,广东省深圳市南山区广东省深圳市南山区白石东路8号欢乐海岸,10,5,,,,10,,113.9829768,22.52632269,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10038,0,20,20,-1,7,充电网,社会开放,充电网,已建成已测试,其他,充电网APP,计费时段 :00:00-24:00;电费: 1.6,计费时段 :00:00-24:00;服务费: 0.4,,113.98794,22.523418
108,沙井综合楼,广东省深圳市宝安区新沙路,10,5,,,,10,,113.825642,22.7310649,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12033,0,3,3,-1,-1,其他,社会开放,普天,已建成未测试,其他,普天充电卡,,不详,不详,113.83066,22.728131
170,深圳老兵大厦充电站,广东省深圳市宝安区兴业路3012号,10,5,,,,10,,113.8449926,22.5773621,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=18410,0,8,8,-1,M11002B/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,电费:00:00~24:00:1.2000,服务费:00:00~24:00:0.7000元/度电,,113.84995,22.574362
192,深圳海科兴产业园二期充电站,广东省深圳市龙岗区广东省深圳市坪山区宝山路16号海科兴产业园,10,5,,,,10,,114.3217801,22.69256274,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=21606,0,24,24,-1,3907060140040035/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电","不免费,以场站方公告为准",114.326667,22.689813
246,华能大厦负三层充电站,深圳市华强北街道深南中路2066-2068号华能大厦地下停车场负三层（16个3.5千瓦慢充）,10,5,,,,10,,114.0846231,22.54402887,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=25401,0,16,16,-1,未配置/218/218/7.0,深圳致联,公共,深圳致联,已建成已测试,其他,,00:00~24:00:1.30,00:00~24:00:0.70元/度电,不详,114.089751,22.541346
84,有色大厦,深圳市福田区深南大道6013号中国有色大厦负二层停车场,9,4.5,,,,10,,114.0217557,22.53811008,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=12001,0,12,12,-1,GA-8032//220/7,普天新能源,社会开放,普天,已建成未测试,地下,普天充电卡,,不详,第一小时15元之后每小时10元，最高60元,114.026815,22.535321
232,中泰艺术名庭二期充电站,深圳市南山区东滨路与向南路交汇沿东滨西行300米处南山一品地面停车场,9,4.5,,,,10,,113.9151779,22.51151555,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24717,1,5,6,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.2元/度,固定收费：0.8元/度元/度电,首小时5元，1小时起每小时1元，当天最高15元,113.920036,22.508468
277,公明天虹停车场充电站,广东省深圳市光明区公明街道振明路天虹商场(公明店),9,4.5,,,,10,,113.8881666,22.78487109,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=37516,1,18,19,-1,-1,深圳奇辉,社会开放,南方电网,已建成已测试,地面,顺易充App,,,不详,113.893055,22.78187
330,福田环庆文化广场充电站,广东省深圳市福田区环庆文化广场地下停车场负一楼,9,4.5,,,,10,,114.0739989,22.53751878,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38157,0,76,76,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地下,顺易充App,,,不详,114.079127,22.534829
361,光明迳口村委三号光翠北路停车场充电站,广东省深圳市光明区光明街道迳口路,9,4.5,,,,10,,114.0351357,22.6403229,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=40226,0,23,23,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,免费,114.040229,22.637581
374,罗湖文锦广场充电站,广东省深圳市罗湖区翠竹街道文锦北路2073号文锦广场,9,4.5,,,,10,,114.1203243,22.56090737,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=41401,6,6,12,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.125413,22.558212
65,曙光大厦,广东省深圳市南山区广东省深圳市南山区科技南十二路曙光大厦地下停车场,8,4,,,,10,,113.9523617,22.54074471,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=10242,0,5,5,-1,-1,充电队长,社会开放,充电队长,已建成已测试,其他,充电队长APP,计费时段 :00:00-24:00;电费: 1.25,不详,,113.957259,22.537758
188,深圳来福士广场充电站,广东省深圳市南山区福士广场南海大道与登良路交汇处,8,4,,,,10,,113.920902,22.51503806,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=19492,0,27,27,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,充电吧APP,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,113.925762,22.511996
222,爱华小区充电站,深圳市福田区华发南路68号爱华住宅小区14栋北侧,8,4,,,,10,,114.0850694,22.54196184,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=24596,0,6,6,-1,-1,,公共,云杉智慧,已建成已测试,其他,微信；支付宝；其他,固定收费：1.0元/度,固定收费：0.8元/度元/度电,第一小时5元，第二小时起1元/小时，每天最高15元,114.090197,22.539279
341,坪山澜湾园停车场充电站,广东省深圳市坪山区坪山街道金牛东路,8,4,,,,10,,114.3920778,22.7122889,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38235,0,45,45,-1,-1,南方和顺,社会开放,南方电网,已建成已测试,地面,顺易充App,,,,114.397032,22.709638
342,新阁小区,广东省深圳市福田区梅林街道新阁小区,8,4,,,,10,,114.0689893,22.570506,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=38290,0,2,2,-1,-1,普天新能源,社会开放,聚电,已建成已测试,地面,刷卡,,0.55元/度电,,114.074118,22.567814
398,深圳银星智界一期交流充电站,广东省深圳市龙华区观澜街道新澜社区观光路1301-76号银星智界,8,4,,,,10,,114.0393546,22.72611179,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=42375,0,12,12,-1,未配置/220/220/7.0,特锐德,公共,特来电,已建成已测试,其他,其他,,"0:00~07:00:0.7000,07:00~09:00:0.7000,09:00~11:30:0.7000,11:30~14:00:0.7000,14:00~16:30:0.7000,16:30~19:00:0.7000,19:00~21:00:0.7000,21:00~23:00:0.7000,23:00~24:00:0.7000元/度电",,114.044461,22.7234
