charingId,name,address,lon,lat,lon_gaode,lat_gaode,url,num_fast,num_slow,num_pile,service_provider,accessibility,operator,status,others,payment_method,power_price,service_price,parking_price,open_time,provider_fast,provider_slow,config_fast,config_slow
187008,南山区卫生监督所,广东省深圳市南山区桃源街道留仙大道1298号,113.9557609,22.58472245,113.960659,22.581736,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187008,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187009,星展创意园,广东省深圳市龙岗区横岗街道深竹东路D1号,114.1710211,22.64186235,114.176004,22.639106,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187009,0,16,16,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187010,天健花园,广东省深圳市龙岗区龙城街道松仔岭二路106号,114.2410487,22.72963959,114.24589,22.72681,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187010,0,44,44,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187011,天健郡城（东区）,广东省深圳市龙岗区龙城街道龙城建设路46-1号,114.2436179,22.72996381,114.248458,22.727133,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187011,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187012,皇岗边检站布心生活区,广东省深圳市罗湖区东湖街道文德路88号,114.1306454,22.58690575,114.135726,22.584208,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187012,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187013,武警执勤第三支队家属大院,广东省深圳市罗湖区桂园街道红宝路1024号,114.1028532,22.55034488,114.107974,22.547663,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187013,0,36,36,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187014,雅景苑,广东省深圳市龙岗区横岗街道为民路1-18号,114.1915514,22.64673858,114.19648,22.643945,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187014,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187015,边检大院一期,广东省深圳市罗湖区南湖街道沿河南路1017-1号,114.1159262,22.53699421,114.12103,22.534305,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187015,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187016,璟霆大厦负一层,广东省深圳市光明区新湖街道联腾路63号,113.9193495,22.77042649,113.924225,22.767426,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187016,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187017,璟霆大厦负二层,广东省深圳市光明区新湖街道联腾路63号,113.9193495,22.77042649,113.924225,22.767426,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187017,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187018,碧华庭居,广东省深圳市福田区梅林街道梅秀路碧华庭居首层,114.0439192,22.56624353,114.049015,22.5635,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187018,0,11,11,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187019,天威花园,广东省深圳市福田区莲花街道莲花路76号,114.0605476,22.56127118,114.065666,22.55856,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187019,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187020,后海花半里雅居,广东省深圳市南山区招商街道海月路4号,113.9302535,22.5005905,113.935115,22.497554,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187020,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187021,纯水岸十六期,广东省深圳市南山区沙河街道香山西街11号,113.9656494,22.55206831,113.970564,22.549102,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187021,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187022,翰岭院17栋,广东省深圳市福田区梅林街道梅东二路2-11号,114.0636933,22.57485247,114.068816,22.572148,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187022,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187023,春江天玺阁一期,广东省深圳市龙华区龙华街道俊龙路106号,114.0370097,22.64249441,114.042097,22.639746,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187023,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187024,春江天玺阁二期,广东省深圳市龙华区龙华街道油园路7号,114.0367323,22.64245424,114.041819,22.639704,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187024,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187025,云晓公馆首层停车场,广东省深圳市宝安区航城街道德安路26号,113.8354076,22.64076048,113.840407,22.637796,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187025,0,36,36,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187026,天鹅堡二期负二层,广东省深圳市南山区沙河街道香山中街1-52号,113.9701519,22.54920788,113.975075,22.546255,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187026,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187027,星河时代,广东省深圳市龙岗区龙城街道石岗圩路124号,114.2221039,22.69702832,114.226969,22.694203,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187027,0,42,42,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187028,俊安苑,广东省深圳市福田区香蜜湖街道农轩路86号,114.0139205,22.54554093,114.018951,22.542715,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187028,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187029,万景花园,广东省深圳市福田区福田街道滨河大道5016号,114.0645654,22.53356452,114.069685,22.530857,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187029,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187030,云朗公馆B座,广东省深圳市宝安区航城街道德安路24号,113.8358892,22.63992009,113.840888,22.636955,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187030,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187031,新世界广场三期,广东省深圳市龙岗区横岗街道深惠路107号,114.2138245,22.66234132,114.218703,22.659516,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187031,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187032,半岛城邦一期9栋,广东省深圳市南山区蛇口街道望海路1015号,113.9259526,22.48239599,113.930811,22.479354,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187032,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187033,蛇口公馆,广东省深圳市南山区蛇口街道湾厦路90号,113.9272404,22.49081077,113.9321,22.48777,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187033,0,48,48,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187034,仁山智水G1负一层,广东省深圳市龙华区观湖街道求知二路79号,114.0601483,22.69521121,114.065274,22.692522,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187034,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187035,仁山智水G2负二层,广东省深圳市龙华区观湖街道求知二路79号,114.0601483,22.69521121,114.065274,22.692522,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187035,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187036,仁山智水G7栋,广东省深圳市龙华区观湖街道环观南路98号,114.0597563,22.69218521,114.064882,22.689496,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187036,0,22,22,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187037,福贸花园,广东省深圳市福田区梅林街道中康路49-7号,114.0537791,22.57223217,114.058889,22.56951,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187037,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187038,深圳农村商业银行信通公寓,广东省深圳市龙岗区坂田街道布龙路627号,114.0508755,22.63129912,114.055986,22.62858,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187038,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187039,居乐苑,广东省深圳市宝安区松岗街道立业路59号,113.8482066,22.77028288,113.853181,22.76733,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187039,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187040,半岛苑一期,广东省深圳市龙岗区布吉街道布龙路6号,114.122747,22.61659694,114.127844,22.613912,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187040,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187041,半岛苑二期,广东省深圳市龙岗区布吉街道布龙路6号,114.122747,22.61659694,114.127844,22.613912,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187041,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187042,丹枫白露苑,广东省深圳市罗湖区黄贝街道沿河南路1036号,114.1350194,22.54801774,114.140089,22.545309,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187042,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187043,华策中心城,广东省深圳市龙岗区龙城街道爱南路360-364号,114.2413591,22.70234191,114.246198,22.699505,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187043,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187044,雅仕阁,广东省深圳市宝安区新安街道上川路40-8号,113.8909447,22.57752549,113.895822,22.574478,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187044,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187045,奥宸观壹城公寓,广东省深圳市龙华区观湖街道观平路288号,114.0678695,22.71602112,114.073005,22.713349,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187045,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187046,桂苑,广东省深圳市南山区沙河街道沙河东路140号,113.9599924,22.55221974,113.964896,22.54924,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187046,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187047,怡泰大厦,广东省深圳市罗湖区翠竹街道东门北路1004号,114.1226976,22.55720026,114.127791,22.554508,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187047,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187048,星港同创汇,广东省深圳市宝安区福海街道宝安大道6099星港,113.799686,22.67525185,113.80478,22.67236,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187048,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187049,汇龙花园（代）,广东省深圳市福田区梅林街道凯丰路30号,114.058389,22.57699062,114.063505,22.574277,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187049,0,24,24,,公共,依威能源,在建中,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187050,汉唐大厦,广东省深圳市南山区沙河街道侨城东街61号,113.9781028,22.53824935,113.983043,22.535316,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187050,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187051,正兆景嘉园,广东省深圳市光明区光明街道联腾路24号,113.9160935,22.77340649,113.920969,22.770406,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187051,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187052,华侨城沃尔玛（哈里伯爵旁）,广东省深圳市南山区沙河街道侨城东街61号,113.9781028,22.53824935,113.983043,22.535316,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187052,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187053,安托山花园,广东省深圳市福田区香蜜湖街道安托山六路23号,114.0031083,22.55273267,114.008112,22.549875,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187053,0,80,80,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187054,湖贝新村商业街,广东省深圳市罗湖区东门街道乐园路66号,114.1235354,22.55088509,114.128627,22.548191,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187054,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187055,里奥花园,广东省深圳市福田区福田街道福强路1016号,114.06089,22.53051862,114.066006,22.527805,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187055,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187056,香林世纪华府3栋,广东省深圳市龙岗区坪地街道龙岭南路1号,114.2736824,22.76627445,114.278517,22.763465,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187056,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187057,伟鹏达工业园,广东省深圳市龙华区大浪街道华霆路137号,114.0077078,22.68436304,114.012731,22.681542,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187057,0,10,10,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187058,龙园大观花园一期,广东省深圳市龙岗区龙岗街道新生路241号,114.2619945,22.74383471,114.266826,22.74101,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187058,0,54,54,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187059,景贝南2栋,广东省深圳市罗湖区黄贝街道沿河北路1013-9号,114.1377527,22.55256118,114.142815,22.54985,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187059,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187060,景贝南文体广场,广东省深圳市罗湖区黄贝街道怡景路1003号,114.1366023,22.55567874,114.141667,22.55297,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187060,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187061,紫瑞花园停车场负一层,广东省深圳市龙岗区布吉街道西环路12楼,114.1025767,22.593148,114.1077,22.590471,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187061,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187062,紫瑞花园停车场负二层,广东省深圳市龙岗区布吉街道西环路12楼,114.1025767,22.593148,114.1077,22.590471,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187062,0,22,22,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187063,长江花园,广东省深圳市龙岗区龙城街道龙平西路24号,114.2313519,22.7329251,114.236206,22.730101,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187063,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187064,香林世纪华府1栋,广东省深圳市龙岗区坪地街道龙岭南路1号,114.2736824,22.76627445,114.278517,22.763465,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187064,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187065,上百间,广东省深圳市龙岗区园山街道深惠路1322号,114.2166217,22.67300593,114.221496,22.67018,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187065,0,18,18,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187066,茵悦之生二期,广东省深圳市龙岗区吉华街道松联路1号,114.1055659,22.6321559,114.110688,22.629485,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187066,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187067,茵悦之生三期,广东省深圳市龙岗区吉华街道松联路1号,114.1055659,22.6321559,114.110688,22.629485,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187067,0,24,24,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187068,国际名园,广东省深圳市罗湖区南湖街道春风路19号,114.1241163,22.5447287,114.129206,22.542034,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187068,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187069,天鹅湖花园一期,广东省深圳市南山区沙河街道侨香路370号,113.9943129,22.54519691,113.999294,22.542313,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187069,0,30,30,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187070,天鹅湖花园二期,广东省深圳市南山区沙河街道香山东街19号,113.9816033,22.54785836,113.986552,22.544936,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187070,0,48,48,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187071,天鹅湖花园三期,广东省深圳市南山区沙河街道香山东街14号,113.9831814,22.54659948,113.988135,22.543682,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187071,0,48,48,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187072,深圳市萨米国际医疗中心,广东省深圳市坪山区石井街道金牛西路1号,114.3731491,22.70696385,114.378096,22.704296,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187072,0,204,204,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187073,东海岸小区四期,广东省深圳市盐田区梅沙街道环碧路112号,114.2990729,22.60648155,114.303916,22.603666,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187073,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187074,深城投中城花园,广东省深圳市坪山区坪山街道坪山大道265号,114.3437677,22.70226062,114.348681,22.699547,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187074,0,54,54,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187075,天昊华庭-报装,广东省深圳市龙岗区龙城街道清辉路88-50号,114.2046719,22.71357907,114.209573,22.71078,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187075,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187076,桃源商务大厦2座,广东省深圳市宝安区西乡街道前进二路199号,113.8555417,22.61781593,113.860488,22.614813,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187076,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,不详,周一至周日00:00-24:00,,,,
187563,东方海雅居,广东省深圳市南山区南山街道创业路133-3号,113.9195294,22.5193591,113.924389,22.516311,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187563,0,2,2,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187564,东部山海家园,广东省深圳市盐田区海山街道海山路46号,114.2327667,22.56181789,114.237608,22.558959,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187564,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,第一小时5元，第二小时起1元/小时，一天最高10元,不对外开放,,,,
187565,万科城秋桐居,广东省深圳市龙岗区坂田街道坂雪岗大道2-35号,114.0669676,22.63135387,114.072097,22.628661,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187565,0,12,12,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187566,银信广场,广东省深圳市龙岗区横岗街道松柏路75号,114.2043769,22.64768333,114.209275,22.644869,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187566,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时10元，最高30元,00:00-24:00,,,,
187567,龙园苑,广东省深圳市罗湖区黄贝街道锦联路12号,114.1319555,22.54472086,114.13703,22.542017,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187567,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，超1小时加1元,00:00-24:00,,,,
187568,麒麟花园二期,广东省深圳市南山区南头街道泉园路63号,113.9243369,22.54842177,113.929199,22.545381,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187568,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,5元/小时，最高10元,不对外开放,,,,
187569,益田花园一期,广东省深圳市福田区福保街道益田路1006号,114.0520226,22.5152201,114.057127,22.51249,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187569,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187570,育德佳园一期,广东省深圳市南山区粤海街道后海大道4号,113.9278422,22.51297355,113.932703,22.509934,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187570,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187571,育德佳园二期,广东省深圳市南山区粤海街道后海大道4号,113.9278422,22.51297355,113.932703,22.509934,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187571,0,6,6,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，每增1小时1元，10元封顶。30分钟免费,09:00-17:00,,,,
187572,合能城市阳光花园,广东省深圳市龙华区龙华街道大浪南路221号,114.0038002,22.68125386,114.008813,22.67842,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187572,0,22,22,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187573,圣莫丽斯一期,广东省深圳市龙华区民治街道玉龙路2号,114.0225101,22.60580519,114.027565,22.603011,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187573,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187578,圣莫丽斯三期,广东省深圳市龙华区民治街道玉龙路1号,114.0240696,22.60121931,114.029127,22.59843,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187578,0,4,4,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，之后每增加1小时加一元，封顶10元,00:00-24:00,,,,
187632,教师公寓,广东省深圳市南山区桃源街道龙珠八路2号,113.9792682,22.55889025,113.984212,22.555963,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187632,0,1,1,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首小时5元，最高10元。,不对外开放,,,,
187633,深云村东区,广东省深圳市南山区沙河街道深云路628号,113.988803,22.55653717,113.99377,22.553638,http://admin.bjev520.com/jsp/beiqi/pcmap/do/pcmap_Detail.jsp?charingId=187633,0,9,9,,公共,依威能源,已建成已测试,其他,其他,不详,不详元/度电,首3小时5元，第四小时起1元/小时，一天最高10元,不对外开放,,,,
